,Unnamed: 0,age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
24588,24588,35,Self-emp-not-inc,112271,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
30289,30289,39,Private,172855,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
22457,22457,53,Private,203173,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K
3013,3013,64,State-gov,194894,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,>50K
25585,25585,51,Local-gov,186416,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
7025,7025,64,unknown,143716,Masters,14,Married-civ-spouse,unknown,Husband,White,Male,2,United-States,<=50K
5612,5612,35,Private,204527,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K
30247,30247,60,unknown,106282,9th,5,Widowed,unknown,Not-in-family,White,Female,40,United-States,<=50K
28152,28152,30,Private,262994,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K
896,896,47,Private,341995,Some-college,10,Divorced,Sales,Own-child,White,Male,55,United-States,<=50K
18725,18725,23,Private,300275,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,48,United-States,<=50K
24914,24914,29,Private,231554,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,50,United-States,<=50K
25463,25463,43,Self-emp-not-inc,147269,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,60,unknown,<=50K
14491,14491,36,Private,168826,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
3321,3321,37,Private,189922,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K
18568,18568,23,Private,166527,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Female,40,United-States,<=50K
294,294,27,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K
28186,28186,33,Private,148261,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
14304,14304,43,Private,137722,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
4879,4879,42,State-gov,55764,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Black,Male,40,United-States,<=50K
3951,3951,24,Federal-gov,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K
15283,15283,36,Private,187167,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,<=50K
4838,4838,31,unknown,345497,10th,6,Married-civ-spouse,unknown,Husband,White,Male,40,United-States,<=50K
3984,3984,49,Private,68505,9th,5,Divorced,Other-service,Not-in-family,Black,Male,37,United-States,<=50K
29535,29535,29,Private,78261,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
3522,3522,45,Self-emp-not-inc,204205,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,<=50K
22174,22174,31,Private,397467,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
18756,18756,22,Federal-gov,100345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,43,United-States,<=50K
14510,14510,25,Private,210095,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,40,Mexico,<=50K
30393,30393,48,Private,131309,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
7306,7306,20,Private,225395,7th-8th,4,Never-married,Machine-op-inspct,Other-relative,White,Female,60,Mexico,<=50K
1507,1507,42,Private,245317,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
3106,3106,42,Local-gov,245307,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K
17779,17779,37,Private,219546,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K
20507,20507,57,Private,173090,HS-grad,9,Widowed,Sales,Unmarried,White,Female,32,United-States,<=50K
21755,21755,37,Private,179088,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
25471,25471,22,Private,147253,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,15,United-States,<=50K
19066,19066,46,Private,193047,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
11850,11850,51,Local-gov,35211,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K
10602,10602,33,Self-emp-not-inc,137674,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K
8783,8783,24,Private,32732,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
22380,22380,36,Private,187999,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
16829,16829,73,unknown,84390,Assoc-voc,11,Married-spouse-absent,unknown,Not-in-family,White,Female,32,United-States,<=50K
22558,22558,46,Federal-gov,97863,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
17107,17107,40,Private,174515,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K
3809,3809,25,Private,197871,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,>50K
22522,22522,45,Private,165484,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
1769,1769,26,Private,167350,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
17862,17862,41,Private,235167,5th-6th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,32,Mexico,<=50K
29668,29668,23,Private,188545,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K
26874,26874,45,Private,140644,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K
9352,9352,51,Private,508891,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Male,40,United-States,<=50K
6066,6066,33,Private,382764,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
12128,12128,72,Private,496538,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
15732,15732,32,Private,37210,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
14595,14595,37,Private,37109,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,60,Philippines,<=50K
12246,12246,51,Private,152596,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K
13445,13445,30,Private,227359,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
27974,27974,20,Private,250165,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
31208,31208,39,Private,314007,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
21962,21962,30,Private,111567,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,48,United-States,<=50K
7824,7824,55,unknown,208640,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,30,United-States,>50K
26831,26831,51,Private,226735,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K
20940,20940,36,Private,268292,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,<=50K
30953,30953,40,Private,320451,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,Hong,>50K
21616,21616,30,Private,251120,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,40,England,<=50K
19347,19347,32,Self-emp-not-inc,410615,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K
16523,16523,23,Private,170070,12th,8,Never-married,Other-service,Not-in-family,White,Female,38,United-States,<=50K
26752,26752,54,Private,153486,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,56,United-States,>50K
17139,17139,66,Local-gov,140849,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,25,United-States,<=50K
5169,5169,21,Private,64520,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,55,United-States,<=50K
10891,10891,71,Private,124959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
7501,7501,51,Local-gov,146325,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
31043,31043,52,Local-gov,153312,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
10714,10714,28,Private,189186,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K
16876,16876,34,Private,214288,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
26920,26920,35,Private,268661,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
22319,22319,36,Private,152621,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,>50K
374,374,44,Private,160323,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K
17809,17809,58,Private,33350,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,35,United-States,<=50K
17057,17057,19,Private,219300,Some-college,10,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K
24460,24460,41,unknown,152880,HS-grad,9,Divorced,unknown,Not-in-family,Black,Female,28,United-States,<=50K
11867,11867,40,Private,280362,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,35,United-States,<=50K
17771,17771,39,Private,387068,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
11643,11643,47,Local-gov,138342,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,El-Salvador,<=50K
22847,22847,37,Self-emp-not-inc,205359,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,15,United-States,<=50K
21925,21925,31,Private,197689,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,38,United-States,<=50K
19023,19023,34,Private,227359,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States,<=50K
2781,2781,61,Private,183735,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
13607,13607,27,Private,289147,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K
15992,15992,41,Federal-gov,371382,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
22989,22989,48,Private,109421,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K
15204,15204,28,Self-emp-not-inc,155621,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,50,Columbia,<=50K
23322,23322,23,Private,267955,Some-college,10,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
2889,2889,36,Private,248010,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,<=50K
1516,1516,46,Private,155489,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,58,United-States,>50K
5513,5513,21,State-gov,140764,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K
13197,13197,37,Private,107737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
19290,19290,39,Private,258037,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,40,unknown,<=50K
31741,31741,39,Private,132879,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
14743,14743,30,Private,59496,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
3767,3767,37,Local-gov,244341,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
3924,3924,50,Private,116287,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,Columbia,<=50K
20603,20603,18,unknown,189041,HS-grad,9,Never-married,unknown,Other-relative,White,Male,40,United-States,<=50K
11605,11605,50,Private,98228,HS-grad,9,Divorced,Sales,Unmarried,White,Female,45,United-States,<=50K
8902,8902,38,Federal-gov,307404,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
25856,25856,64,Self-emp-not-inc,253296,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K
3390,3390,45,Private,214627,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Male,40,Iran,>50K
30460,30460,50,Self-emp-not-inc,371305,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
6253,6253,53,Self-emp-not-inc,152810,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
25858,25858,38,Self-emp-not-inc,342635,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,<=50K
2000,2000,35,Private,82552,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,35,United-States,<=50K
14061,14061,57,Private,299358,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,25,United-States,<=50K
21554,21554,28,Private,202239,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K
20121,20121,36,Local-gov,127772,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,<=50K
11518,11518,43,Private,403467,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
4664,4664,22,Private,183970,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K
32468,32468,42,Self-emp-not-inc,217597,HS-grad,9,Divorced,Sales,Own-child,White,Male,50,unknown,<=50K
4794,4794,48,Private,175925,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,<=50K
17335,17335,19,Private,517036,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,40,El-Salvador,<=50K
15018,15018,45,Self-emp-inc,120131,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,unknown,<=50K
22622,22622,53,Self-emp-not-inc,284329,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
15436,15436,26,Private,365289,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
7276,7276,37,Private,333305,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,<=50K
15651,15651,28,Private,219267,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,28,United-States,<=50K
16855,16855,69,Private,312653,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,25,United-States,<=50K
23294,23294,57,Private,133902,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
2273,2273,41,Private,118853,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
6631,6631,33,Private,209768,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
21897,21897,22,Private,416356,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
22407,22407,31,Local-gov,121055,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,>50K
18874,18874,31,Private,308540,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
20850,20850,38,Private,131461,9th,5,Married-civ-spouse,Other-service,Wife,Black,Female,24,Haiti,<=50K
1716,1716,42,Private,190767,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
20046,20046,50,Private,183173,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
31534,31534,18,Private,36882,12th,8,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
26836,26836,46,Private,33109,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
7958,7958,26,Private,274724,Some-college,10,Never-married,Other-service,Other-relative,White,Male,40,Nicaragua,<=50K
28815,28815,29,Private,207473,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Mexico,<=50K
19071,19071,47,Private,181307,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
25888,25888,31,Local-gov,178449,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
25394,25394,19,Private,184121,HS-grad,9,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K
19003,19003,44,Private,57233,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K
2398,2398,19,Private,55284,HS-grad,9,Never-married,Sales,Own-child,White,Female,35,United-States,<=50K
27034,27034,20,unknown,183083,Some-college,10,Never-married,unknown,Own-child,White,Female,20,United-States,<=50K
214,214,54,Self-emp-inc,125417,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
2719,2719,39,Private,144169,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
15708,15708,38,Private,99388,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,40,El-Salvador,<=50K
11706,11706,47,Self-emp-not-inc,84735,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K
5078,5078,53,Private,127671,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
30915,30915,41,Self-emp-inc,423217,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
11225,11225,30,unknown,97281,Some-college,10,Separated,unknown,Not-in-family,White,Male,60,United-States,<=50K
21726,21726,21,Local-gov,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
